Year,Title,Raw Text Length,Raw Text Word Count,Raw Text Unique Word Count,Cleaned Text Length,Cleaned Text Word Count,Cleaned Text Unique Word Count,Title Name,entropies,entropies_norm,Scaling_Exponent_Heaps_law,Scaling_Exponent_Zipf_Mandelbrot_law,Group
1976,3,200548,32639,2956,197549,32198,2929,The President,8.411935196781002,0.7304441301184301,0.6157843000734954,1.0889909906229769,Government Structure
1976,4,41156,6414,1160,39513,6187,1146,"Flag and Seal, Seat of Government, and the States",8.252220856647813,0.8120353359446206,0.7074210957301557,0.9446076532722366,Government Structure
1976,5,3526869,531743,11899,3429759,523104,11841,Government Organization and Employees,9.01193875262936,0.6659968630060695,0.390690259237354,1.0545493126266403,Government Structure
1976,6,19980,3348,652,18829,3171,626,Surety Bonds,7.751023524631202,0.8343388374492305,0.5916791980643116,0.9780419719100584,Economy
1976,7,3653216,575100,10390,3607697,569495,10176,Agriculture,9.07683798395898,0.6818085920567688,0.4156586051750371,1.1227179482355851,Society
1976,8,761834,124407,5053,744278,122592,4983,Aliens and National and Citizenship,8.659712414649123,0.7050276174250784,0.3870291859229276,1.0356385310593152,Society
1976,9,28137,4317,666,26440,4271,664,Arbitration,7.725314646504549,0.8240300964147136,0.5682433910519821,0.8424385582545448,Society
1976,10,5389473,842160,11486,5225989,830801,11404,Armed Forces,8.869686637553407,0.6581227704551688,0.4209591514248783,0.9485749602841416,National Defense
1976,11,2607308,430380,7513,2558760,425097,7338,Bankruptcy,8.646431944796458,0.6733367087291702,0.5204258236424302,1.0270875322151876,Economy
1976,12,3937647,623336,9029,3871991,616727,8940,Banks and Banking,8.907052061885599,0.6785777805145181,0.4203875323145509,1.0801945165705524,Economy
1976,13,148015,22304,1970,144739,22047,1948,Census,8.341380718104169,0.7633190157273911,0.5512053730041403,1.0167125514257214,Government Structure
1976,14,544978,84660,4227,535216,83340,4180,Coast Guard,8.840520241052783,0.7349163815153883,0.55185905359939,0.9715902572600252,National Defense
1976,15,4722043,743668,11293,4654645,736052,11148,Commerce and Trade,8.98480897385,0.6682889498939006,0.4241816997653756,1.1629579148411398,Economy
1976,16,5427156,843994,12965,5350941,836638,12889,Conservation,9.082430278209657,0.6651917570502976,0.4255287500189385,1.147969175992084,Society
1976,17,426579,67818,3820,416887,66946,3731,Copyrights,8.691215359360088,0.7324872689797672,0.4953972401625494,1.0435552818233298,Society
1976,18,2583217,409305,11022,2534885,402683,10779,Crimes and Criminal Procedure,9.227915743548756,0.6888593627150138,0.4214752000968683,1.1628365277065102,Society
1976,19,4053493,449834,13096,3885783,443862,13007,Customs Duties,9.458741517234335,0.69208612581776,0.2490743799490819,1.0780699026884868,Economy
1976,20,3255870,501327,8105,3210708,496523,7980,Education,8.77802990899289,0.677203574425776,0.4784282687566101,1.0646735003761911,Society
1976,21,1347727,213616,6209,1328612,211028,6160,Food and Drugs,8.87364984139244,0.7048892677502503,0.4305679923326069,1.1294458984466502,Society
1976,22,3617213,563762,10397,3552735,555718,10299,Foreign Relations and Intercourse,9.00625600369349,0.6756271293340272,0.4471920912980724,1.0831404322113614,National Defense
1976,23,578214,88812,3798,568006,87775,3766,Highways,8.511516048511726,0.7165289139968569,0.5101367361726776,1.0230884521065062,Economy
1976,24,190389,31400,2804,187083,30769,2744,Hospitals and Asylums,8.615126835304732,0.7542530191930789,0.5295834171246041,0.985401912125541,Society
1976,25,1684994,269518,7362,1661031,266166,7188,Indians,8.833460393786481,0.6895013692996884,0.4338497875964838,1.1270040407106952,Society
1976,26,8697671,1370882,12813,8518988,1357511,12771,Internal Revenue Code,8.788961616495513,0.6443244436390745,0.3411028479993717,1.0681965087269,Economy
1976,27,103508,17067,1850,102092,16850,1836,Intoxicating Liquors,8.31872387603528,0.7672435968727477,0.6169397160824149,1.019156633062705,Society
1976,28,1836427,290844,9068,1796751,286349,9002,Judiciary and Judicial Procedure,9.06136279326796,0.6898098510100306,0.4350383750094392,1.0320962587134517,Society
1976,29,1785352,281369,7083,1763969,278882,7004,Labor,8.869567034576392,0.6943473046505257,0.4273870044156722,1.1133344964617078,Society
1976,30,1022991,164289,6035,1002906,161521,5902,Mineral Lands and Mining,8.939426888773049,0.713613419456777,0.4993725323842953,1.1143698509950857,Economy
1976,31,1768756,283255,8079,1738274,278245,7894,Money and Finance,8.95593244425116,0.6917625781211036,0.4754182767085404,1.052072250543845,Economy
1976,32,232467,35757,2527,226467,35290,2488,National Guard,8.371056361137954,0.7420642198760891,0.4975793845949087,0.9143924341294776,National Defense
1976,33,2157816,345580,8520,2120687,340455,8403,Navigation and Navigable Waters,9.043699746579003,0.6937114099268679,0.431210952700413,1.115685098189261,Economy
1976,35,238956,37336,2788,234590,36727,2767,Patents,8.47569475924619,0.7412642554565109,0.3983170668410285,0.9829274428940888,Economy
1976,36,654392,98378,6335,638921,95834,6060,Patriotic Societies and Observances,9.165366381382134,0.7294303161425785,0.4661136680138211,1.1650099486554828,Government Structure
1976,37,535586,80723,3539,510604,78418,3462,Pay and Allowances of the Uniformed Services,8.583200480960038,0.7300260069728186,0.4880787235987043,0.9916851312664696,National Defense
1976,38,1776454,266732,7055,1737861,263727,6994,Veterans Benefits,8.817822956952066,0.6904079675241573,0.4008476948367909,1.0527687415195404,National Defense
1976,39,383429,55522,3841,370406,54862,3795,Postal Service,8.477861399617504,0.7130314541492777,0.4911674547554518,1.0340652829338433,Economy
1976,40,1384758,218963,6944,1359056,215659,6805,"Public Buildings, Property, and Works",8.876271315524885,0.697141595009613,0.4880965307273946,1.0679275178542416,Economy
1976,41,369277,59022,3840,364142,58284,3795,Public Contracts,8.75607831099746,0.7364309177096422,0.472885407295904,1.0315057448020764,Economy
1976,42,12254305,1907582,16249,12059168,1885094,15971,The Public Health and Welfare,9.043260055626869,0.6476510692703161,0.4297328708181768,1.1134299542505477,Society
1976,43,2316844,374052,8492,2282842,369240,8400,Public Lands,8.91592909352595,0.6839375846406456,0.5074332673081611,1.0963059207903456,Economy
1976,44,403503,60324,3972,394978,59244,3951,Public Printing and Documents,8.744795383228539,0.7319044043820385,0.511349400630005,1.0321707552820825,Government Structure
1976,45,1523655,244448,6090,1502461,242122,5999,Railroads,8.72254749266618,0.6949956657468096,0.4297977175594837,1.088946772173144,Economy
1976,46,2563416,420930,9012,2525216,415376,8919,Shipping,8.878267638869426,0.6765597379874784,0.5188320778224618,1.064821058795874,Economy
1976,47,588722,92552,4512,572082,90413,4406,Telecommunications,8.788387312896969,0.7259977752497914,0.4405823140014443,1.132063847721153,Economy
1976,48,1238321,202144,7069,1218648,199603,6999,Territories and Insular Possessions,8.957993448674646,0.70132626419147,0.2963539976004049,1.0639281646552146,National Defense
1976,49,2241483,353010,7884,2209847,349736,7744,Transportation,8.906951197011178,0.6894531688602517,0.4755421785784304,1.1394977644064683,Economy
1976,50,858651,135630,6668,846178,133529,6593,War and National Defense,9.046974681985334,0.7131059197396103,0.4434681755410398,1.0874449953848202,National Defense
1982,1,15162,2425,560,14833,2370,535,General Provisions,7.443248694417447,0.8212428816861492,0.5665979275394949,0.9324736162008432,Government Structure
1982,2,1896991,298238,6453,1866880,294791,6407,The Congress,8.565461889271274,0.6773561413742869,0.4276579230193875,1.01430202676052,Government Structure
1982,3,282485,45001,3539,278648,44452,3514,The President,8.524118627629946,0.7236770607193986,0.6157843000734954,1.0646528648063915,Government Structure
1982,4,42542,6635,1187,41065,6409,1172,"Flag and Seal, Seat of Government, and the States",8.268840759363266,0.8110875891833002,0.7074210957301557,0.9429628110229944,Government Structure
1982,5,4727594,723694,13631,4619140,710922,13494,Government Organization and Employees,9.026663074928724,0.6579185891844807,0.390690259237354,1.0406862512121164,Government Structure
1982,6,3315,586,175,3271,569,174,Surety Bonds,6.430819973369559,0.8640156917698385,0.5916791980643116,1.541856319591554,Economy
1982,7,5289188,825097,12180,5215167,816784,11979,Agriculture,9.109834689115685,0.672400860410507,0.4156586051750371,1.1032119237374851,Society
1982,8,1042475,156941,5692,948236,154915,5595,Aliens and National and Citizenship,8.72041775077695,0.7004395256042196,0.3870291859229276,1.040523363703466,Society
1982,9,26262,4270,664,26019,4212,661,Arbitration,7.717214714820372,0.8237401283254733,0.5682433910519821,0.8425254153379848,Society
1982,10,5308129,812728,12518,5158028,801854,12459,Armed Forces,9.007259886967244,0.6620599528035654,0.4209591514248783,0.972006607474465,National Defense
1982,11,1230954,195651,6032,1210905,193919,6001,Bankruptcy,8.545811961443777,0.6808876318156275,0.5204258236424302,1.0116420003250284,Economy
1982,12,5252142,829579,10462,5170451,820052,10313,Banks and Banking,8.94511747294548,0.6709420257925842,0.4203875323145509,1.0780095332693114,Economy
1982,13,184583,27069,2385,181511,26792,2380,Census,8.48072270906612,0.7560769242952793,0.5512053730041403,1.0082159672509174,Government Structure
1982,14,553233,88171,4280,543427,86647,4220,Coast Guard,8.809728813118305,0.7315211205341401,0.55185905359939,0.9752911298249474,National Defense
1982,15,6360567,993844,12888,6255178,983605,12742,Commerce and Trade,9.044976205689398,0.6632525112516486,0.4241816997653756,1.1596565418645728,Economy
1982,16,7797859,1203139,15392,7671529,1191671,15230,Conservation,9.107530711382209,0.6554713448053687,0.4255287500189385,1.1278756603695737,Society
1982,17,760035,119208,5771,749212,118172,5764,Copyrights,8.963705975219229,0.717506626607478,0.4953972401625494,1.016785078483273,Society
1982,18,2966968,469784,11677,2910228,462376,11515,Crimes and Criminal Procedure,9.239887739490598,0.6848812107934875,0.4214752000968683,1.1658988157343677,Society
1982,19,2059964,321923,8860,2006035,316795,8680,Customs Duties,8.907928977658074,0.6808532160897829,0.2490743799490819,1.0647817468336471,Economy
1982,20,3920103,605226,9300,3868858,600177,9208,Education,8.813576943674502,0.6692836502124536,0.4784282687566101,1.0696664405426657,Society
1982,21,1487828,235265,6505,1468462,232793,6405,Food and Drugs,8.869118889880625,0.7013942993377036,0.4305679923326069,1.1195927326708104,Society
1982,22,4861074,747789,12372,4773517,737900,12266,Foreign Relations and Intercourse,9.04907686586304,0.6662366026852726,0.4471920912980724,1.0794219308209851,National Defense
1982,23,782970,119783,4691,770359,118350,4647,Highways,8.576210145455333,0.7040018928682412,0.5101367361726776,1.0229036279981236,Economy
1982,24,201455,33122,2862,197631,32455,2802,Hospitals and Asylums,8.611895397301204,0.7519834080073252,0.5295834171246041,0.9832121163931123,Society
1982,25,2033103,322522,8023,2000548,318442,7863,Indians,8.892016375901866,0.6871269399289845,0.4338497875964838,1.1293708544425485,Society
1982,26,11531785,1836607,14418,11335505,1818059,14371,Internal Revenue Code,8.806014550887724,0.6376146284616314,0.3411028479993717,1.070228578063546,Economy
1982,27,99310,16381,1747,98201,16195,1740,Intoxicating Liquors,8.289736449888826,0.7700729525675636,0.6169397160824149,1.0366108256019018,Society
1982,28,2277597,361542,9643,2228031,356597,9588,Judiciary and Judicial Procedure,9.013215330220754,0.6814247870504586,0.4350383750094392,1.0259185684461682,Society
1982,29,2380222,370459,8160,2342180,366832,8031,Labor,8.885333814426394,0.6849961088315905,0.4273870044156722,1.09711912448187,Society
1982,30,1732262,274870,7608,1701172,270826,7514,Mineral Lands and Mining,8.975750097249001,0.6971258537487104,0.4993725323842953,1.144617443204401,Economy
1982,31,1326321,200653,7199,1294409,197835,7133,Money and Finance,8.683729464785603,0.6784008217317076,0.4754182767085404,0.9412704931399744,Economy
1982,32,233430,36103,2568,225475,35581,2518,National Guard,8.367970643684775,0.7406553640085034,0.4975793845949087,0.925031984102138,National Defense
1982,33,2580935,409290,9280,2528310,402624,9164,Navigation and Navigable Waters,9.09916694466954,0.6913335100673922,0.431210952700413,1.1211700024771465,Economy
1982,35,282587,44225,2957,277767,43680,2925,Patents,8.496740954669407,0.7379345091219954,0.3983170668410285,1.0058260142151594,Economy
1982,36,775863,115854,6968,751955,112144,6646,Patriotic Societies and Observances,9.209455526127211,0.7252527397160782,0.4661136680138211,1.154738626807922,Government Structure
1982,37,705853,107586,3914,679335,106098,3876,Pay and Allowances of the Uniformed Services,8.573783745122638,0.7192558684391469,0.4880787235987043,1.0007084257112129,National Defense
1982,38,2440411,372813,7804,2392670,367800,7691,Veterans Benefits,8.79307566331735,0.6811608947592143,0.4008476948367909,1.0846329324450914,National Defense
1982,39,388439,57104,4005,380989,56213,3979,Postal Service,8.610978498001666,0.720090445604691,0.4911674547554518,1.0406875487609546,Economy
1982,40,1418002,223985,7087,1392318,220445,6977,"Public Buildings, Property, and Works",8.894961363259874,0.6966391678359867,0.4880965307273946,1.0650473535084048,Economy
1982,41,431263,68002,4226,423654,67005,4165,Public Contracts,8.816719057848257,0.7332539221833443,0.472885407295904,1.0344896459513078,Economy
1982,42,17399954,2698549,19306,17124818,2667186,19015,The Public Health and Welfare,9.092777316246371,0.6396674683518152,0.4297328708181768,1.1181730553243168,Society
1982,43,2808064,451393,9442,2769989,446362,9347,Public Lands,8.971392558942572,0.6801513945379031,0.5074332673081611,1.1154171810246003,Economy
1982,44,466965,69112,4380,456815,67960,4337,Public Printing and Documents,8.809822244203708,0.7291401255660583,0.511349400630005,1.0369183988515855,Government Structure
1982,45,2151477,341695,7280,2119832,338206,7199,Railroads,8.777238227583108,0.6849949567208587,0.4297977175594837,1.0786097663578147,Economy
1982,46,2566226,413486,9251,2530058,408873,9172,Shipping,8.989956426794786,0.6829706245208085,0.5188320778224618,1.0747640420850704,Economy
1982,47,710222,109297,4971,691542,107216,4860,Telecommunications,8.870404960675065,0.7243074097418617,0.4405823140014443,1.106505000606176,Economy
1982,48,1186166,192073,6976,1158940,188874,6908,Territories and Insular Possessions,8.964900076702289,0.7029060112318813,0.2963539976004049,1.0669279535642235,National Defense
1982,49,3801730,590283,9583,3730556,583978,9500,Transportation,8.958313514623404,0.677955872770562,0.4755421785784304,1.0592102304179052,Economy
1982,50,1037025,162956,6823,991269,155512,6701,War and National Defense,9.004039552831575,0.7084127235820601,0.4434681755410398,1.087356875007052,National Defense
1988,1,36836,5808,972,36145,5717,941,General Provisions,7.964257122433973,0.8062579544079379,0.5665979275394949,0.9513065959197362,Government Structure
1988,2,2029635,315526,7193,1998297,312055,7156,The Congress,8.804023376573276,0.6875491003590718,0.4276579230193875,1.0311117723367358,Government Structure
1988,3,306674,46531,3609,301647,45834,3570,The President,8.546460421523317,0.7241714641309764,0.6157843000734954,1.0513309805722857,Government Structure
1988,4,48230,7499,1237,46862,7282,1215,"Flag and Seal, Seat of Government, and the States",8.262937536046135,0.8063966738126715,0.7074210957301557,0.9430364335259906,Government Structure
1988,5,5752775,881924,14191,5600540,867448,14035,Government Organization and Employees,9.015300807679193,0.6543855703990301,0.390690259237354,1.0354870540148844,Government Structure
1988,6,3264,570,173,3201,552,170,Surety Bonds,6.410936291946449,0.8652447073184509,0.5916791980643116,1.4584691522938014,Economy
1988,7,6624448,1029230,12834,6535722,1019882,12637,Agriculture,9.103859285735275,0.6681551911879988,0.4156586051750371,1.092417145465662,Society
1988,8,1349156,217571,6492,1330047,215488,6381,Aliens and National and Citizenship,8.737735113756884,0.6913002034881554,0.3870291859229276,1.0592223179794693,Society
1988,9,28830,4633,711,28423,4579,709,Arbitration,7.775209832195255,0.821066940255381,0.5682433910519821,0.8789427446798561,Society
1988,10,6944368,1065516,13875,6776434,1052126,13817,Armed Forces,9.05553858543032,0.6583855867325457,0.4209591514248783,0.9965982834877748,National Defense
1988,11,1420406,229281,6027,1378546,223875,5968,Bankruptcy,8.630158527732197,0.6880440591560728,0.5204258236424302,1.0169470913962289,Economy
1988,12,6351443,994914,10487,6072778,953964,10282,Banks and Banking,8.951611386159511,0.6716479105678901,0.4203875323145509,1.0670330133802692,Economy
1988,13,172015,26637,2087,163162,25584,2057,Census,8.363705105874669,0.7598998109090705,0.5512053730041403,1.0095266803404308,Government Structure
1988,14,569176,88143,4260,550167,84967,4213,Coast Guard,8.839173553501595,0.7341120803514651,0.55185905359939,0.984587647558152,National Defense
1988,15,7484061,1162510,13344,7174377,1118536,13081,Commerce and Trade,9.07414264253004,0.6635480617308183,0.4241816997653756,1.1599243656594005,Economy
1988,16,9035767,1392110,16045,8553331,1322477,15699,Conservation,9.12683111843628,0.6547983205662079,0.4255287500189385,1.1153816272796064,Society
1988,17,840647,130065,5657,802961,125036,5591,Copyrights,8.91387723753704,0.716037878613968,0.4953972401625494,1.022511340811907,Society
1988,18,3643552,573931,12113,3506008,554461,11948,Crimes and Criminal Procedure,9.2260434259637,0.6811662307461781,0.4214752000968683,1.1435859743390362,Society
1988,19,2894971,455876,9159,2796930,441595,8960,Customs Duties,8.854699716280763,0.6744237065232485,0.2490743799490819,1.0604385625792667,Economy
1988,20,5067401,766279,10517,4897431,743330,10332,Education,8.909127829995521,0.6681094953442659,0.4784282687566101,1.103415295391699,Society
1988,21,1860306,294626,7100,1773659,281385,6944,Food and Drugs,8.88239326473791,0.6960277087753763,0.4305679923326069,1.1175656566455472,Society
1988,22,6048360,926512,13086,5807939,892873,12844,Foreign Relations and Intercourse,9.043423721902004,0.6625797958175168,0.4471920912980724,1.0849022649779516,National Defense
1988,23,906427,138683,4638,845015,129515,4514,Highways,8.589733043887785,0.7075451493220297,0.5101367361726776,1.036625030488531,Economy
1988,24,193604,30864,2915,187517,29745,2840,Hospitals and Asylums,8.772649913025596,0.7647226537602523,0.5295834171246041,0.967544967742872,Society
1988,25,2934821,463369,9113,2799967,443196,8849,Indians,8.893141414128065,0.6782807415147183,0.4338497875964838,1.1013776269403013,Society
1988,26,15550524,2487650,15350,15122910,2432253,15249,Internal Revenue Code,8.772598635068734,0.631284475128831,0.3411028479993717,1.0741779287094066,Economy
1988,27,107502,17415,1838,95808,15490,1751,Intoxicating Liquors,8.403994424452092,0.7800281230837303,0.6169397160824149,1.0280657719959434,Society
1988,28,2631033,413661,9957,2515862,398744,9848,Judiciary and Judicial Procedure,9.001206069326532,0.6785366556910571,0.4350383750094392,1.027153795155183,Society
1988,29,3160872,489760,8580,3059795,475741,8401,Labor,8.885176476380586,0.6815695838553514,0.4273870044156722,1.0832098811829654,Society
1988,30,1796187,284734,7447,1701125,269992,7269,Mineral Lands and Mining,8.968116022429163,0.699129777833016,0.4993725323842953,1.1439771547306044,Economy
1988,31,1556898,237154,7641,1490465,230557,7540,Money and Finance,8.802168563977414,0.6833796735693797,0.4754182767085404,0.9643361809443336,Economy
1988,32,216438,34293,2417,210443,33612,2369,National Guard,8.369117004941586,0.7465718427041739,0.4975793845949087,0.9103726067031808,National Defense
1988,33,3181991,500123,9937,3039100,478726,9738,Navigation and Navigable Waters,9.121668099931195,0.6884584481697283,0.431210952700413,1.124175016728153,Economy
1988,35,389231,61490,3268,373017,59501,3204,Patents,8.489251989768144,0.728962818121421,0.3983170668410285,1.0068978564327664,Economy
1988,36,958142,143109,7381,881141,132530,6617,Patriotic Societies and Observances,9.060933234460885,0.7139111782379581,0.4661136680138211,1.1731993405197434,Government Structure
1988,37,870329,135290,4193,832313,131056,4095,Pay and Allowances of the Uniformed Services,8.559097641439251,0.7132790753002132,0.4880787235987043,1.0205072255866356,National Defense
1988,38,3413486,521623,8269,3297680,507215,8153,Veterans Benefits,8.70037528132428,0.6696142596024764,0.4008476948367909,1.0851514997866325,National Defense
1988,39,429090,63043,4464,408087,61297,4431,Postal Service,8.7353493808431,0.7211301040005706,0.4911674547554518,1.044013049780493,Economy
1988,40,1615935,253694,7287,1547959,243286,7104,"Public Buildings, Property, and Works",8.900060309205042,0.6956206834430484,0.4880965307273946,1.074932638347405,Economy
1988,41,619028,96786,4603,596343,93554,4520,Public Contracts,8.801905644193543,0.7249075965690707,0.472885407295904,1.0521910379363049,Economy
1988,42,22795740,3517744,20638,21921736,3389649,20332,The Public Health and Welfare,9.087860589126915,0.6350056333729553,0.4297328708181768,1.1230122321799654,Society
1988,43,2806227,447239,9369,2679056,427533,9210,Public Lands,8.994532278626677,0.6830087495303827,0.5074332673081611,1.120031851124733,Economy
1988,44,485958,72360,4278,465889,69682,4222,Public Printing and Documents,8.765512243903759,0.7278082597100534,0.511349400630005,1.0360256812389184,Government Structure
1988,45,2265336,358645,7029,2149725,341353,6925,Railroads,8.806930399299583,0.6903282384085381,0.4297977175594837,1.0632815225677932,Economy
1988,46,781066,116136,5222,755716,113233,5152,Shipping,8.770392681417796,0.7112522749207583,0.5188320778224618,1.0863544690002518,Economy
1988,47,876209,134079,5147,848657,130594,5008,Telecommunications,8.877170564235831,0.7223073190364898,0.4405823140014443,1.0992587368027773,Economy
1988,48,1546807,249346,7394,1479657,239123,7289,Territories and Insular Possessions,8.877697504638235,0.6918671953589052,0.2963539976004049,1.0729323485298785,National Defense
1988,49,4335714,673127,9447,4182373,652524,9305,Transportation,8.958085688078476,0.6794772514233172,0.4755421785784304,1.06374684188841,Economy
1988,50,1247662,196498,7331,1204159,189582,7232,War and National Defense,9.01135143892249,0.7029037165035679,0.4434681755410398,1.074479186415064,National Defense
1994,1,75701,11636,1334,74830,11584,1308,General Provisions,8.082625371167255,0.7806926248994257,0.5665979275394949,0.9584102857449724,Government Structure
1994,2,2380127,365916,7335,2358997,364890,7298,The Congress,8.762728488474973,0.6828125605448969,0.4276579230193875,1.0192775512249852,Government Structure
1994,3,320278,51239,3733,318824,50992,3714,The President,8.568865871712873,0.7225770016979717,0.6157843000734954,1.043427581242735,Government Structure
1994,4,46000,7266,1192,45298,7238,1187,"Flag and Seal, Seat of Government, and the States",8.225438303848216,0.8053808251588191,0.7074210957301557,0.9439845602511966,Government Structure
1994,5,5311814,828259,12100,5275655,825552,12037,Government Organization and Employees,8.877221188330257,0.6548947180758486,0.390690259237354,1.0559002071550792,Government Structure
1994,6,3466,570,174,3392,561,174,Surety Bonds,6.4193248114350965,0.8624712541503841,0.5916791980643116,1.5644338188750664,Economy
1994,7,9222432,1415015,13979,9178405,1413435,13943,Agriculture,9.07321481346278,0.6590432062568018,0.4156586051750371,1.0846328101206026,Society
1994,8,1905309,303028,6993,1896198,302572,6920,Aliens and National and Citizenship,8.682836325224295,0.6806567623499709,0.3870291859229276,1.055765824780144,Society
1994,9,35964,5595,785,35257,5574,779,Arbitration,7.780780741213228,0.8100356391976717,0.5682433910519821,0.908978966448907,Society
1994,10,9973312,1531617,15258,9879772,1527309,15196,Armed Forces,8.977635231281342,0.6462727045759123,0.4209591514248783,1.03164389823402,National Defense
1994,11,1558197,254223,6290,1549658,253970,6283,Bankruptcy,8.625858397040345,0.6836566362232025,0.5204258236424302,1.0259247458814325,Economy
1994,12,9018670,1387087,11649,8978873,1385953,11635,Banks and Banking,8.931946190196967,0.6613227289918241,0.4203875323145509,1.0489951439760814,Economy
1994,13,206731,31811,2291,204869,31758,2283,Census,8.37728937027064,0.7508741831243367,0.5512053730041403,1.020428363873915,Government Structure
1994,14,633445,97729,4592,625973,97461,4565,Coast Guard,8.867026271569854,0.7294122351445316,0.55185905359939,1.000180830233213,National Defense
1994,15,8546928,1319957,14161,8509023,1318513,14138,Commerce and Trade,9.1061518876507,0.66047436486206,0.4241816997653756,1.1589734677148906,Economy
1994,16,11210478,1707871,17213,11128316,1704763,17118,Conservation,9.131928977424126,0.6493480679165848,0.4255287500189385,1.1188889596435163,Society
1994,17,1034059,162546,6093,1029392,161893,6025,Copyrights,8.925406447383333,0.7108057122682827,0.4953972401625494,1.027617994364332,Society
1994,18,4071928,628530,12235,4037044,627650,12187,Crimes and Criminal Procedure,9.125641612295976,0.6723351033967249,0.4214752000968683,1.1736479866269076,Society
1994,19,4157662,645448,10116,4136377,644413,10094,Customs Duties,8.85580554291819,0.6657894504117757,0.2490743799490819,1.0516385291587362,Economy
1994,20,8076300,1238420,12946,8017753,1236381,12937,Education,9.0170191427062,0.660141803368634,0.4784282687566101,1.1106392055226797,Society
1994,21,2358480,370600,7807,2348320,370288,7775,Food and Drugs,8.866940876297136,0.6860500425895532,0.4305679923326069,1.1246177145210905,Society
1994,22,7501071,1134172,13960,7454007,1132084,13921,Foreign Relations and Intercourse,9.03341263761356,0.6562607260381065,0.4471920912980724,1.089967808899744,National Defense
1994,23,1265826,191260,5516,1262717,190948,5490,Highways,8.665559784765266,0.6975646368508628,0.5101367361726776,1.0529690461242671,Economy
1994,24,226249,35237,3044,223829,35097,3014,Hospitals and Asylums,8.75889552162063,0.7578561999212431,0.5295834171246041,0.9712269728846378,Society
1994,25,3996634,619043,10217,3961831,618245,10193,Indians,8.910895732840608,0.6692227500861897,0.4338497875964838,1.094000271799436,Society
1994,26,17155136,2734899,15316,17088606,2732881,15305,Internal Revenue Code,8.703647013048398,0.6260843893957829,0.3411028479993717,1.0803782931858168,Economy
1994,27,111778,17771,1903,111090,17705,1901,Intoxicating Liquors,8.468220483351438,0.7774328387682173,0.6169397160824149,1.0191565920443857,Society
1994,28,3471482,546472,11296,3448777,545462,11275,Judiciary and Judicial Procedure,9.021716656048234,0.670219450001567,0.4350383750094392,1.0443138281897957,Society
1994,29,4500999,689803,9589,4482573,689174,9569,Labor,8.87853508233815,0.6713878349582972,0.4273870044156722,1.0952069506085371,Society
1994,30,2039361,320277,7633,2027340,319963,7612,Mineral Lands and Mining,8.961319026173879,0.694995923162511,0.4993725323842953,1.1375764509449648,Economy
1994,31,2131577,328446,8536,2115195,327719,8495,Money and Finance,8.836940192276488,0.6770357473895395,0.4754182767085404,0.9825202884964256,Economy
1994,32,256764,40425,2656,254749,40256,2610,National Guard,8.375431371008787,0.7379342555599802,0.4975793845949087,0.9290434447423732,National Defense
1994,33,3670974,568573,10327,3649631,567598,10292,Navigation and Navigable Waters,9.124445744511664,0.6845438044090593,0.431210952700413,1.1159412800300887,Economy
1994,35,498196,78530,3510,494381,78410,3504,Patents,8.47280614049572,0.7195719207157114,0.3983170668410285,1.0127228841158606,Economy
1994,36,1328099,194609,7658,1310583,194246,7626,Patriotic Societies and Observances,8.997368388885633,0.6976483009849562,0.4661136680138211,1.1786641866973244,Government Structure
1994,37,1040614,163080,4489,1034027,162753,4445,Pay and Allowances of the Uniformed Services,8.52662252935764,0.7036346966613994,0.4880787235987043,1.0337003932815545,National Defense
1994,38,4414069,671346,9496,4391872,670726,9482,Veterans Benefits,8.705785247103561,0.6589812485826804,0.4008476948367909,1.1438844563938049,National Defense
1994,39,495759,77241,4811,490324,77131,4795,Postal Service,8.714261837729648,0.7126880894561228,0.4911674547554518,1.0522665163240643,Economy
1994,40,1792112,276576,7461,1780064,275638,7396,"Public Buildings, Property, and Works",8.891168817206756,0.6917835754200049,0.4880965307273946,1.058156515624741,Economy
1994,41,868516,133862,5204,864163,133633,5174,Public Contracts,8.76987674416137,0.7108560434966761,0.472885407295904,1.059946152914298,Economy
1994,42,33861997,5162550,23794,33721433,5157448,23779,The Public Health and Welfare,9.074081956182836,0.6241887607785477,0.4297328708181768,1.1377118427604445,Society
1994,43,3129587,490025,9660,3106460,488997,9619,Public Lands,9.00109103773849,0.6802686448250852,0.5074332673081611,1.1134981447776835,Economy
1994,44,687405,102596,4937,680390,102453,4933,Public Printing and Documents,8.785814522205197,0.7161424676476366,0.511349400630005,1.0496953028342213,Government Structure
1994,45,1756357,279317,6311,1750108,278873,6299,Railroads,8.701825427222508,0.6894770210343655,0.4297977175594837,1.0543552162541965,Economy
1994,46,948094,145561,5667,936904,145450,5663,Shipping,8.781133490799785,0.7043303442296452,0.5188320778224618,1.092125704595872,Economy
1994,47,1292237,195418,5990,1286369,195150,5982,Telecommunications,8.936514976863728,0.7122765327557228,0.4405823140014443,1.1055908063433804,Economy
1994,48,1600042,254626,7264,1590877,253771,7253,Territories and Insular Possessions,8.853997595919068,0.6904045209969972,0.2963539976004049,1.0967875826758358,National Defense
1994,49,5468777,834675,11335,5423819,833461,11280,Transportation,8.86284991906398,0.6583860231536985,0.4755421785784304,1.0125034569527092,Economy
